domain,fund_id,fund_name,classification,track,category,year,annual_return,n_months,assets_end
gemel,7961,"מור גמל להשקעה מסלול מחקה מדד אג""ח ממשלתי, צמודות מדד ממשלתי לטווח 5-10 שנים",קופת גמל להשקעה,"אג""ח ללא מניות","קופת גמל להשקעה | אג""ח ללא מניות",2017,4.2768,12,1.1
gemel,7962,"מור גמל להשקעה מסלול מחקה מדד אג""ח ממשלתי, לא צמודות בריבית קבועה",קופת גמל להשקעה,"אג""ח ללא מניות","קופת גמל להשקעה | אג""ח ללא מניות",2017,3.907,12,1.1
gemel,7963,מור גמל להשקעה - כספי (שקלי),קופת גמל להשקעה,כספי,קופת גמל להשקעה | כספי,2017,0.0,12,0.4
gemel,7973,הלמן-אלדובי קופת גמל להשקעה כללי,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,5.5135,12,20.8
gemel,7974,הלמן-אלדובי קופת גמל להשקעה פאסיבי - כללי,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,6.2332,12,24.1
gemel,7975,הפניקס גמל להשקעה מניות,קופת גמל להשקעה,מניות אקטיבי,קופת גמל להשקעה | מניות אקטיבי,2017,11.7652,12,10.1
gemel,7976,הלמן-אלדובי קופת גמל להשקעה פאסיבי - מדדי מניות,קופת גמל להשקעה,מניות פאסיבי,קופת גמל להשקעה | מניות פאסיבי,2017,8.8703,12,18.1
gemel,7977,"הלמן-אלדובי קופת גמל להשקעה פאסיבי - מדדי אג""ח עד 10% במדדי מניות",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2017,4.7621,12,12.5
gemel,7978,מיטב גמל להשקעה כללי,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,5.5177,12,94.7
gemel,7979,מיטב גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,5.8872,12,2.0
gemel,7980,"מיטב גמל להשקעה אשראי ואג""ח עם מניות (עד 25% במניות)",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2017,4.8203,12,16.0
gemel,7981,מיטב גמל להשקעה מסלול אג''ח עד 10% מניות,קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2017,3.6714,12,8.2
gemel,7986,"אנליסט מסלולית - קופת גמל להשקעה אשראי ואג""ח עד 25% מניות",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2017,5.8078,12,22.9
gemel,7988,כלל גמל לעתיד כללי,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,6.5692,11,63.2
gemel,7989,"כלל גמל לעתיד אשראי ואג""ח",קופת גמל להשקעה,"אג""ח ללא מניות","קופת גמל להשקעה | אג""ח ללא מניות",2017,4.126,10,1.9
gemel,7990,"כלל גמל לעתיד - קופת גמל להשקעה אג""ח ממשלתי",קופת גמל להשקעה,"אג""ח ללא מניות","קופת גמל להשקעה | אג""ח ללא מניות",2017,3.9082,10,0.7
gemel,7991,כלל גמל לעתיד מניות,קופת גמל להשקעה,מניות אקטיבי,קופת גמל להשקעה | מניות אקטיבי,2017,10.8952,11,11.3
gemel,7992,"כלל גמל לעתיד אשרי ואג""ח עם מניות(עד 25% מניות)",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2017,4.9464,11,22.2
gemel,7993,כלל גמל לעתיד כספי(שקלי),קופת גמל להשקעה,כספי,קופת גמל להשקעה | כספי,2017,0.01,9,0.1
gemel,7994,כלל גמל לעתיד הלכה,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,4.8085,10,2.4
gemel,7998,הלמן-אלדובי להשקעה כללי,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,5.8215,12,24.1
gemel,7999,הלמן-אלדובי להשקעה פאסיבי-כללי,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,5.1814,12,5.0
gemel,8003,הלמן-אלדובי להשקעה מניות,קופת גמל להשקעה,מניות אקטיבי,קופת גמל להשקעה | מניות אקטיבי,2017,7.5446,12,2.2
gemel,8004,הפניקס גמל להשקעה שריעה,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,0.0,10,0.1
gemel,8012,"מגדל לתגמולים ולפיצויים מסלול אשראי ואג""ח",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2017,4.4191,12,98.5
gemel,8057,"הראל גמל מסלול- חו""ל",תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2017,4.7896,12,11.2
gemel,8058,"הראל השתלמות אג""ח קונצרני",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2017,6.4481,12,13.0
gemel,811,אנליסט מסלולית קופת גמל ישראל,תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2017,8.8839,12,948.4
gemel,8128,"אנליסט מסלולית קופת גמל - אג""ח עד 10% מניות",תגמולים ואישית לפיצויים,עד 25% מניות,תגמולים ואישית לפיצויים | עד 25% מניות,2017,5.255,12,49.8
gemel,8129,"אנליסט קרן השתלמות אג""ח עד 10% מניות",קרנות השתלמות,עד 25% מניות,קרנות השתלמות | עד 25% מניות,2017,5.1503,12,57.9
gemel,813,"אנליסט גמל אשראי ואג""ח",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2017,5.0888,12,104.9
gemel,814,אנליסט גמל מניות,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2017,13.1669,12,129.6
gemel,815,אנליסט גמל כספי (שקלי),תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2017,0.4106,12,32.5
gemel,817,אנליסט גמל מניות סחיר,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2017,10.7833,12,54.7
gemel,818,אנליסט גמל משולב סחיר,תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2017,-0.7093,12,18.1
gemel,8211,הראל גמל להשקעה כללי,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,7.3688,12,99.9
gemel,828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2017,7.5467,12,3949.1
gemel,835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2017,3.4755,12,401.8
gemel,8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2017,4.9639,12,13.5
gemel,8521,"הראל גמל להשקעה אשראי ואג""ח עם מניות (עד 25% מניות)",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2017,5.8554,12,27.1
gemel,8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,מניות אקטיבי,קופת גמל להשקעה | מניות אקטיבי,2017,11.8814,12,15.6
gemel,8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,0.1401,12,0.7
gemel,8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,מניות אקטיבי,קרנות השתלמות | מניות אקטיבי,2017,12.9795,12,1041.7
gemel,858,מגדל לתגמולים ולפיצויים מסלול כספי (שקלי),תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2017,0.2202,12,35.6
gemel,859,"מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלות",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2017,3.1071,12,113.7
gemel,8597,"הפניקס השתלמות - מסלול אג""ח עד 25% מניות",קרנות השתלמות,עד 25% מניות,קרנות השתלמות | עד 25% מניות,2017,6.4967,12,48.3
gemel,860,מגדל לתגמולים ולפיצויים מסלול צמוד מדד,תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2017,4.2405,12,24.3
gemel,862,"מגדל לתגמולים ולפיצויים מסלול חו""ל",תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2017,0.5737,12,1.9
gemel,8624,הפניקס גמל פאסיבי לבני 60 ומעלה,תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2017,5.8388,12,294.1
gemel,8626,אקסלנס גמל פאסיבי- מדדי מניות,תגמולים ואישית לפיצויים,מניות פאסיבי,תגמולים ואישית לפיצויים | מניות פאסיבי,2017,13.9303,12,261.0
gemel,8627,"אקסלנס גמל פאסיבי-מדדי אג""ח",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2017,4.4626,12,54.3
gemel,8628,"אקסלנס השתלמות פאסיבי-מדדי אג""ח עד 25% במדדי מניות",קרנות השתלמות,עד 25% מניות,קרנות השתלמות | עד 25% מניות,2017,5.8176,12,141.2
gemel,8629,הפניקס השתלמות עוקב מדדים גמיש,קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2017,6.5966,12,706.2
gemel,863,מגדל לתגמולים ולפיצויים מסלול מניות,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2017,12.7344,12,48.3
gemel,8630,אקסלנס השתלמות פאסיבי-מדדי מניות,קרנות השתלמות,מניות פאסיבי,קרנות השתלמות | מניות פאסיבי,2017,14.0079,12,202.9
gemel,8631,"אקסלנס השתלמות פאסיבי-מדדי אג""ח",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2017,4.5356,12,29.4
gemel,864,מגדל השתלמות מסלול כספי (שקלי),קרנות השתלמות,כספי,קרנות השתלמות | כספי,2017,0.2403,12,168.5
gemel,865,"מגדל השתלמות מסלול אג""ח ממשלות",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2017,3.0347,12,329.2
gemel,8675,מנורה מבטחים גמל להשקעה כללי,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2017,7.4813,12,164.7
gemel,8678,"מנורה מבטחים גמל להשקעה מסלול אשראי ואג""ח עם מניות (עד 25% מניות)",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2017,3.8282,12,9.5
gemel,8679,"אנליסט קרן השתלמות - אשראי ואג""ח עד 25% מניות",קרנות השתלמות,עד 25% מניות,קרנות השתלמות | עד 25% מניות,2017,5.6388,12,164.1
gemel,868,"מגדל השתלמות מסלול חו""ל",קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2017,0.4699,12,12.8
gemel,8683,מנורה מבטחים גמל להשקעה עוקב מדדי מניות,קופת גמל להשקעה,מניות פאסיבי,קופת גמל להשקעה | מניות פאסיבי,2017,7.4658,12,14.5
gemel,8684,"מנורה מבטחים גמל להשקעה עוקב מדדים - אג""ח עם מניות (עד 25% מניות)",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2017,5.0898,12,16.7
